Acquirer ID;Ragione Sociale;Indirizzo sede legale;Comune sede legale;Provincia sede legale;CAP sede Legale;PEC;CF;PIVA;Nome Legale Rappresentante;Cognome Legale Rappresentante;CF Legale Rappresentante;Email Aziendale Legale rappresentante;Nome Amministratore;Cognome Amministratore;CF Amministratore;Email Aziendale Amministratore;IBAN
PAGOPA;Esercente test di performance656;Via prova 656;Comune prova 656;Provincia prova 656;ZIP PROVA 656;email1@prova.it;99990000656;99990000656;a656;v656;c656;s656;w656;d656;f656;e656;IT96I9900199001000000000656
PAGOPA;Esercente test di performance657;Via prova 657;Comune prova 657;Provincia prova 657;ZIP PROVA 657;email1@prova.it;99990000657;99990000657;a657;v657;c657;s657;w657;d657;f657;e657;IT96I9900199001000000000657
PAGOPA;Esercente test di performance658;Via prova 658;Comune prova 658;Provincia prova 658;ZIP PROVA 658;email1@prova.it;99990000658;99990000658;a658;v658;c658;s658;w658;d658;f658;e658;IT96I9900199001000000000658
PAGOPA;Esercente test di performance659;Via prova 659;Comune prova 659;Provincia prova 659;ZIP PROVA 659;email1@prova.it;99990000659;99990000659;a659;v659;c659;s659;w659;d659;f659;e659;IT96I9900199001000000000659
PAGOPA;Esercente test di performance660;Via prova 660;Comune prova 660;Provincia prova 660;ZIP PROVA 660;email1@prova.it;99990000660;99990000660;a660;v660;c660;s660;w660;d660;f660;e660;IT96I9900199001000000000660
PAGOPA;Esercente test di performance661;Via prova 661;Comune prova 661;Provincia prova 661;ZIP PROVA 661;email1@prova.it;99990000661;99990000661;a661;v661;c661;s661;w661;d661;f661;e661;IT96I9900199001000000000661
PAGOPA;Esercente test di performance662;Via prova 662;Comune prova 662;Provincia prova 662;ZIP PROVA 662;email1@prova.it;99990000662;99990000662;a662;v662;c662;s662;w662;d662;f662;e662;IT96I9900199001000000000662
PAGOPA;Esercente test di performance663;Via prova 663;Comune prova 663;Provincia prova 663;ZIP PROVA 663;email1@prova.it;99990000663;99990000663;a663;v663;c663;s663;w663;d663;f663;e663;IT96I9900199001000000000663
PAGOPA;Esercente test di performance664;Via prova 664;Comune prova 664;Provincia prova 664;ZIP PROVA 664;email1@prova.it;99990000664;99990000664;a664;v664;c664;s664;w664;d664;f664;e664;IT96I9900199001000000000664
PAGOPA;Esercente test di performance665;Via prova 665;Comune prova 665;Provincia prova 665;ZIP PROVA 665;email1@prova.it;99990000665;99990000665;a665;v665;c665;s665;w665;d665;f665;e665;IT96I9900199001000000000665
PAGOPA;Esercente test di performance666;Via prova 666;Comune prova 666;Provincia prova 666;ZIP PROVA 666;email1@prova.it;99990000666;99990000666;a666;v666;c666;s666;w666;d666;f666;e666;IT96I9900199001000000000666
PAGOPA;Esercente test di performance667;Via prova 667;Comune prova 667;Provincia prova 667;ZIP PROVA 667;email1@prova.it;99990000667;99990000667;a667;v667;c667;s667;w667;d667;f667;e667;IT96I9900199001000000000667
PAGOPA;Esercente test di performance668;Via prova 668;Comune prova 668;Provincia prova 668;ZIP PROVA 668;email1@prova.it;99990000668;99990000668;a668;v668;c668;s668;w668;d668;f668;e668;IT96I9900199001000000000668
PAGOPA;Esercente test di performance669;Via prova 669;Comune prova 669;Provincia prova 669;ZIP PROVA 669;email1@prova.it;99990000669;99990000669;a669;v669;c669;s669;w669;d669;f669;e669;IT96I9900199001000000000669
PAGOPA;Esercente test di performance670;Via prova 670;Comune prova 670;Provincia prova 670;ZIP PROVA 670;email1@prova.it;99990000670;99990000670;a670;v670;c670;s670;w670;d670;f670;e670;IT96I9900199001000000000670
PAGOPA;Esercente test di performance671;Via prova 671;Comune prova 671;Provincia prova 671;ZIP PROVA 671;email1@prova.it;99990000671;99990000671;a671;v671;c671;s671;w671;d671;f671;e671;IT96I9900199001000000000671
PAGOPA;Esercente test di performance672;Via prova 672;Comune prova 672;Provincia prova 672;ZIP PROVA 672;email1@prova.it;99990000672;99990000672;a672;v672;c672;s672;w672;d672;f672;e672;IT96I9900199001000000000672
PAGOPA;Esercente test di performance673;Via prova 673;Comune prova 673;Provincia prova 673;ZIP PROVA 673;email1@prova.it;99990000673;99990000673;a673;v673;c673;s673;w673;d673;f673;e673;IT96I9900199001000000000673
PAGOPA;Esercente test di performance674;Via prova 674;Comune prova 674;Provincia prova 674;ZIP PROVA 674;email1@prova.it;99990000674;99990000674;a674;v674;c674;s674;w674;d674;f674;e674;IT96I9900199001000000000674
PAGOPA;Esercente test di performance675;Via prova 675;Comune prova 675;Provincia prova 675;ZIP PROVA 675;email1@prova.it;99990000675;99990000675;a675;v675;c675;s675;w675;d675;f675;e675;IT96I9900199001000000000675
PAGOPA;Esercente test di performance676;Via prova 676;Comune prova 676;Provincia prova 676;ZIP PROVA 676;email1@prova.it;99990000676;99990000676;a676;v676;c676;s676;w676;d676;f676;e676;IT96I9900199001000000000676
PAGOPA;Esercente test di performance677;Via prova 677;Comune prova 677;Provincia prova 677;ZIP PROVA 677;email1@prova.it;99990000677;99990000677;a677;v677;c677;s677;w677;d677;f677;e677;IT96I9900199001000000000677
PAGOPA;Esercente test di performance678;Via prova 678;Comune prova 678;Provincia prova 678;ZIP PROVA 678;email1@prova.it;99990000678;99990000678;a678;v678;c678;s678;w678;d678;f678;e678;IT96I9900199001000000000678
PAGOPA;Esercente test di performance679;Via prova 679;Comune prova 679;Provincia prova 679;ZIP PROVA 679;email1@prova.it;99990000679;99990000679;a679;v679;c679;s679;w679;d679;f679;e679;IT96I9900199001000000000679
PAGOPA;Esercente test di performance680;Via prova 680;Comune prova 680;Provincia prova 680;ZIP PROVA 680;email1@prova.it;99990000680;99990000680;a680;v680;c680;s680;w680;d680;f680;e680;IT96I9900199001000000000680
PAGOPA;Esercente test di performance681;Via prova 681;Comune prova 681;Provincia prova 681;ZIP PROVA 681;email1@prova.it;99990000681;99990000681;a681;v681;c681;s681;w681;d681;f681;e681;IT96I9900199001000000000681
PAGOPA;Esercente test di performance682;Via prova 682;Comune prova 682;Provincia prova 682;ZIP PROVA 682;email1@prova.it;99990000682;99990000682;a682;v682;c682;s682;w682;d682;f682;e682;IT96I9900199001000000000682
PAGOPA;Esercente test di performance683;Via prova 683;Comune prova 683;Provincia prova 683;ZIP PROVA 683;email1@prova.it;99990000683;99990000683;a683;v683;c683;s683;w683;d683;f683;e683;IT96I9900199001000000000683
PAGOPA;Esercente test di performance684;Via prova 684;Comune prova 684;Provincia prova 684;ZIP PROVA 684;email1@prova.it;99990000684;99990000684;a684;v684;c684;s684;w684;d684;f684;e684;IT96I9900199001000000000684
PAGOPA;Esercente test di performance685;Via prova 685;Comune prova 685;Provincia prova 685;ZIP PROVA 685;email1@prova.it;99990000685;99990000685;a685;v685;c685;s685;w685;d685;f685;e685;IT96I9900199001000000000685
PAGOPA;Esercente test di performance686;Via prova 686;Comune prova 686;Provincia prova 686;ZIP PROVA 686;email1@prova.it;99990000686;99990000686;a686;v686;c686;s686;w686;d686;f686;e686;IT96I9900199001000000000686
PAGOPA;Esercente test di performance687;Via prova 687;Comune prova 687;Provincia prova 687;ZIP PROVA 687;email1@prova.it;99990000687;99990000687;a687;v687;c687;s687;w687;d687;f687;e687;IT96I9900199001000000000687
PAGOPA;Esercente test di performance688;Via prova 688;Comune prova 688;Provincia prova 688;ZIP PROVA 688;email1@prova.it;99990000688;99990000688;a688;v688;c688;s688;w688;d688;f688;e688;IT96I9900199001000000000688
PAGOPA;Esercente test di performance689;Via prova 689;Comune prova 689;Provincia prova 689;ZIP PROVA 689;email1@prova.it;99990000689;99990000689;a689;v689;c689;s689;w689;d689;f689;e689;IT96I9900199001000000000689
PAGOPA;Esercente test di performance690;Via prova 690;Comune prova 690;Provincia prova 690;ZIP PROVA 690;email1@prova.it;99990000690;99990000690;a690;v690;c690;s690;w690;d690;f690;e690;IT96I9900199001000000000690
PAGOPA;Esercente test di performance691;Via prova 691;Comune prova 691;Provincia prova 691;ZIP PROVA 691;email1@prova.it;99990000691;99990000691;a691;v691;c691;s691;w691;d691;f691;e691;IT96I9900199001000000000691
PAGOPA;Esercente test di performance692;Via prova 692;Comune prova 692;Provincia prova 692;ZIP PROVA 692;email1@prova.it;99990000692;99990000692;a692;v692;c692;s692;w692;d692;f692;e692;IT96I9900199001000000000692
PAGOPA;Esercente test di performance693;Via prova 693;Comune prova 693;Provincia prova 693;ZIP PROVA 693;email1@prova.it;99990000693;99990000693;a693;v693;c693;s693;w693;d693;f693;e693;IT96I9900199001000000000693
PAGOPA;Esercente test di performance694;Via prova 694;Comune prova 694;Provincia prova 694;ZIP PROVA 694;email1@prova.it;99990000694;99990000694;a694;v694;c694;s694;w694;d694;f694;e694;IT96I9900199001000000000694
PAGOPA;Esercente test di performance695;Via prova 695;Comune prova 695;Provincia prova 695;ZIP PROVA 695;email1@prova.it;99990000695;99990000695;a695;v695;c695;s695;w695;d695;f695;e695;IT96I9900199001000000000695
PAGOPA;Esercente test di performance696;Via prova 696;Comune prova 696;Provincia prova 696;ZIP PROVA 696;email1@prova.it;99990000696;99990000696;a696;v696;c696;s696;w696;d696;f696;e696;IT96I9900199001000000000696
PAGOPA;Esercente test di performance697;Via prova 697;Comune prova 697;Provincia prova 697;ZIP PROVA 697;email1@prova.it;99990000697;99990000697;a697;v697;c697;s697;w697;d697;f697;e697;IT96I9900199001000000000697
PAGOPA;Esercente test di performance698;Via prova 698;Comune prova 698;Provincia prova 698;ZIP PROVA 698;email1@prova.it;99990000698;99990000698;a698;v698;c698;s698;w698;d698;f698;e698;IT96I9900199001000000000698
PAGOPA;Esercente test di performance699;Via prova 699;Comune prova 699;Provincia prova 699;ZIP PROVA 699;email1@prova.it;99990000699;99990000699;a699;v699;c699;s699;w699;d699;f699;e699;IT96I9900199001000000000699
PAGOPA;Esercente test di performance700;Via prova 700;Comune prova 700;Provincia prova 700;ZIP PROVA 700;email1@prova.it;99990000700;99990000700;a700;v700;c700;s700;w700;d700;f700;e700;IT96I9900199001000000000700
PAGOPA;Esercente test di performance701;Via prova 701;Comune prova 701;Provincia prova 701;ZIP PROVA 701;email1@prova.it;99990000701;99990000701;a701;v701;c701;s701;w701;d701;f701;e701;IT96I9900199001000000000701
PAGOPA;Esercente test di performance702;Via prova 702;Comune prova 702;Provincia prova 702;ZIP PROVA 702;email1@prova.it;99990000702;99990000702;a702;v702;c702;s702;w702;d702;f702;e702;IT96I9900199001000000000702
PAGOPA;Esercente test di performance703;Via prova 703;Comune prova 703;Provincia prova 703;ZIP PROVA 703;email1@prova.it;99990000703;99990000703;a703;v703;c703;s703;w703;d703;f703;e703;IT96I9900199001000000000703
PAGOPA;Esercente test di performance704;Via prova 704;Comune prova 704;Provincia prova 704;ZIP PROVA 704;email1@prova.it;99990000704;99990000704;a704;v704;c704;s704;w704;d704;f704;e704;IT96I9900199001000000000704
PAGOPA;Esercente test di performance705;Via prova 705;Comune prova 705;Provincia prova 705;ZIP PROVA 705;email1@prova.it;99990000705;99990000705;a705;v705;c705;s705;w705;d705;f705;e705;IT96I9900199001000000000705
PAGOPA;Esercente test di performance706;Via prova 706;Comune prova 706;Provincia prova 706;ZIP PROVA 706;email1@prova.it;99990000706;99990000706;a706;v706;c706;s706;w706;d706;f706;e706;IT96I9900199001000000000706
PAGOPA;Esercente test di performance707;Via prova 707;Comune prova 707;Provincia prova 707;ZIP PROVA 707;email1@prova.it;99990000707;99990000707;a707;v707;c707;s707;w707;d707;f707;e707;IT96I9900199001000000000707
PAGOPA;Esercente test di performance708;Via prova 708;Comune prova 708;Provincia prova 708;ZIP PROVA 708;email1@prova.it;99990000708;99990000708;a708;v708;c708;s708;w708;d708;f708;e708;IT96I9900199001000000000708
PAGOPA;Esercente test di performance709;Via prova 709;Comune prova 709;Provincia prova 709;ZIP PROVA 709;email1@prova.it;99990000709;99990000709;a709;v709;c709;s709;w709;d709;f709;e709;IT96I9900199001000000000709
PAGOPA;Esercente test di performance710;Via prova 710;Comune prova 710;Provincia prova 710;ZIP PROVA 710;email1@prova.it;99990000710;99990000710;a710;v710;c710;s710;w710;d710;f710;e710;IT96I9900199001000000000710
PAGOPA;Esercente test di performance711;Via prova 711;Comune prova 711;Provincia prova 711;ZIP PROVA 711;email1@prova.it;99990000711;99990000711;a711;v711;c711;s711;w711;d711;f711;e711;IT96I9900199001000000000711
PAGOPA;Esercente test di performance712;Via prova 712;Comune prova 712;Provincia prova 712;ZIP PROVA 712;email1@prova.it;99990000712;99990000712;a712;v712;c712;s712;w712;d712;f712;e712;IT96I9900199001000000000712
PAGOPA;Esercente test di performance713;Via prova 713;Comune prova 713;Provincia prova 713;ZIP PROVA 713;email1@prova.it;99990000713;99990000713;a713;v713;c713;s713;w713;d713;f713;e713;IT96I9900199001000000000713
PAGOPA;Esercente test di performance714;Via prova 714;Comune prova 714;Provincia prova 714;ZIP PROVA 714;email1@prova.it;99990000714;99990000714;a714;v714;c714;s714;w714;d714;f714;e714;IT96I9900199001000000000714
PAGOPA;Esercente test di performance715;Via prova 715;Comune prova 715;Provincia prova 715;ZIP PROVA 715;email1@prova.it;99990000715;99990000715;a715;v715;c715;s715;w715;d715;f715;e715;IT96I9900199001000000000715
PAGOPA;Esercente test di performance716;Via prova 716;Comune prova 716;Provincia prova 716;ZIP PROVA 716;email1@prova.it;99990000716;99990000716;a716;v716;c716;s716;w716;d716;f716;e716;IT96I9900199001000000000716
PAGOPA;Esercente test di performance717;Via prova 717;Comune prova 717;Provincia prova 717;ZIP PROVA 717;email1@prova.it;99990000717;99990000717;a717;v717;c717;s717;w717;d717;f717;e717;IT96I9900199001000000000717
PAGOPA;Esercente test di performance718;Via prova 718;Comune prova 718;Provincia prova 718;ZIP PROVA 718;email1@prova.it;99990000718;99990000718;a718;v718;c718;s718;w718;d718;f718;e718;IT96I9900199001000000000718
PAGOPA;Esercente test di performance719;Via prova 719;Comune prova 719;Provincia prova 719;ZIP PROVA 719;email1@prova.it;99990000719;99990000719;a719;v719;c719;s719;w719;d719;f719;e719;IT96I9900199001000000000719
PAGOPA;Esercente test di performance720;Via prova 720;Comune prova 720;Provincia prova 720;ZIP PROVA 720;email1@prova.it;99990000720;99990000720;a720;v720;c720;s720;w720;d720;f720;e720;IT96I9900199001000000000720
PAGOPA;Esercente test di performance721;Via prova 721;Comune prova 721;Provincia prova 721;ZIP PROVA 721;email1@prova.it;99990000721;99990000721;a721;v721;c721;s721;w721;d721;f721;e721;IT96I9900199001000000000721
PAGOPA;Esercente test di performance722;Via prova 722;Comune prova 722;Provincia prova 722;ZIP PROVA 722;email1@prova.it;99990000722;99990000722;a722;v722;c722;s722;w722;d722;f722;e722;IT96I9900199001000000000722
PAGOPA;Esercente test di performance723;Via prova 723;Comune prova 723;Provincia prova 723;ZIP PROVA 723;email1@prova.it;99990000723;99990000723;a723;v723;c723;s723;w723;d723;f723;e723;IT96I9900199001000000000723
PAGOPA;Esercente test di performance724;Via prova 724;Comune prova 724;Provincia prova 724;ZIP PROVA 724;email1@prova.it;99990000724;99990000724;a724;v724;c724;s724;w724;d724;f724;e724;IT96I9900199001000000000724
PAGOPA;Esercente test di performance725;Via prova 725;Comune prova 725;Provincia prova 725;ZIP PROVA 725;email1@prova.it;99990000725;99990000725;a725;v725;c725;s725;w725;d725;f725;e725;IT96I9900199001000000000725
PAGOPA;Esercente test di performance726;Via prova 726;Comune prova 726;Provincia prova 726;ZIP PROVA 726;email1@prova.it;99990000726;99990000726;a726;v726;c726;s726;w726;d726;f726;e726;IT96I9900199001000000000726
PAGOPA;Esercente test di performance727;Via prova 727;Comune prova 727;Provincia prova 727;ZIP PROVA 727;email1@prova.it;99990000727;99990000727;a727;v727;c727;s727;w727;d727;f727;e727;IT96I9900199001000000000727
PAGOPA;Esercente test di performance728;Via prova 728;Comune prova 728;Provincia prova 728;ZIP PROVA 728;email1@prova.it;99990000728;99990000728;a728;v728;c728;s728;w728;d728;f728;e728;IT96I9900199001000000000728
PAGOPA;Esercente test di performance729;Via prova 729;Comune prova 729;Provincia prova 729;ZIP PROVA 729;email1@prova.it;99990000729;99990000729;a729;v729;c729;s729;w729;d729;f729;e729;IT96I9900199001000000000729
PAGOPA;Esercente test di performance730;Via prova 730;Comune prova 730;Provincia prova 730;ZIP PROVA 730;email1@prova.it;99990000730;99990000730;a730;v730;c730;s730;w730;d730;f730;e730;IT96I9900199001000000000730
PAGOPA;Esercente test di performance731;Via prova 731;Comune prova 731;Provincia prova 731;ZIP PROVA 731;email1@prova.it;99990000731;99990000731;a731;v731;c731;s731;w731;d731;f731;e731;IT96I9900199001000000000731
PAGOPA;Esercente test di performance732;Via prova 732;Comune prova 732;Provincia prova 732;ZIP PROVA 732;email1@prova.it;99990000732;99990000732;a732;v732;c732;s732;w732;d732;f732;e732;IT96I9900199001000000000732
PAGOPA;Esercente test di performance733;Via prova 733;Comune prova 733;Provincia prova 733;ZIP PROVA 733;email1@prova.it;99990000733;99990000733;a733;v733;c733;s733;w733;d733;f733;e733;IT96I9900199001000000000733
PAGOPA;Esercente test di performance734;Via prova 734;Comune prova 734;Provincia prova 734;ZIP PROVA 734;email1@prova.it;99990000734;99990000734;a734;v734;c734;s734;w734;d734;f734;e734;IT96I9900199001000000000734
PAGOPA;Esercente test di performance735;Via prova 735;Comune prova 735;Provincia prova 735;ZIP PROVA 735;email1@prova.it;99990000735;99990000735;a735;v735;c735;s735;w735;d735;f735;e735;IT96I9900199001000000000735
PAGOPA;Esercente test di performance736;Via prova 736;Comune prova 736;Provincia prova 736;ZIP PROVA 736;email1@prova.it;99990000736;99990000736;a736;v736;c736;s736;w736;d736;f736;e736;IT96I9900199001000000000736
PAGOPA;Esercente test di performance737;Via prova 737;Comune prova 737;Provincia prova 737;ZIP PROVA 737;email1@prova.it;99990000737;99990000737;a737;v737;c737;s737;w737;d737;f737;e737;IT96I9900199001000000000737
PAGOPA;Esercente test di performance738;Via prova 738;Comune prova 738;Provincia prova 738;ZIP PROVA 738;email1@prova.it;99990000738;99990000738;a738;v738;c738;s738;w738;d738;f738;e738;IT96I9900199001000000000738
